HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,%of_Population_Below_100%_Poverty,Longitude,Latitude
Catchment Area 64 - Darke/Miami/Shelby Counties,7396021623,Geographic HPSA,Mental Health,10,OH,Designated,10/14/2005,,,Geographic Population,12.7,,
Catchment Area 65,7399993984,Geographic HPSA,Mental Health,12,OH,Withdrawn,07/05/2006,06/25/2014,,Geographic Population,,,
Clinton,739027,Geographic HPSA,Mental Health,0,OH,Withdrawn,06/09/1998,11/03/2011,,Geographic Population,,,
Defiance/Fulton/Henry/Williams Counties,73999939B5,Geographic HPSA,Mental Health,11,OH,Withdrawn,08/09/2010,06/25/2014,,Geographic Population,,,
Eastern Clermont,7399993939,Geographic HPSA,Mental Health,0,OH,Withdrawn,11/07/1979,12/31/1996,,Geographic Population,0,,
Fairfield County,7399204192,Geographic HPSA,Mental Health,7,OH,Designated,04/13/2010,,,Geographic Population,10.8,,
Huron County,7391334766,Geographic HPSA,Mental Health,12,OH,Designated,04/15/2011,,,Geographic Population,13.8,,
Knox County,7395595265,Geographic HPSA,Mental Health,17,OH,Designated,05/03/2017,,,Geographic Population,15.5,,
Knox/Licking,7399993951,Geographic HPSA,Mental Health,0,OH,Withdrawn,10/31/1988,12/31/1996,,Geographic Population,0,,
Marion,739101,Geographic HPSA,Mental Health,0,OH,Withdrawn,02/09/2000,11/03/2011,,Geographic Population,,,
Mental Health Catchment Area 63,7393374187,Geographic HPSA,Mental Health,10,OH,Designated,02/28/2007,,,Geographic Population,14.9,,
Morrow County,7396322952,Geographic HPSA,Mental Health,13,OH,Designated,08/02/2011,,,Geographic Population,13.4,,
Preble County,7397266877,Geographic HPSA,Mental Health,13,OH,Designated,03/09/2010,,,Geographic Population,12.8,,
Putnam County,7396677835,Geographic HPSA,Mental Health,13,OH,Designated,08/09/2010,,,Geographic Population,6.6,,
Tiffin/Freemont,7399993902,Geographic HPSA,Mental Health,0,OH,Withdrawn,01/25/1988,12/31/1996,,Geographic Population,0,,
Union County,7397450727,Geographic HPSA,Mental Health,10,OH,Designated,05/11/2011,,,Geographic Population,7.9,,
Wayne/Holmes (Catchment Area 27),7395280013,Geographic HPSA,Mental Health,10,OH,Designated,03/14/2001,,,Geographic Population,13.6,,
West Side Cleveland Catchment Area,7399993959,Geographic HPSA,Mental Health,0,OH,Withdrawn,02/02/2001,09/28/2007,,Geographic Population,33,,
Catchment Area 10,7408675166,Geographic HPSA,Mental Health,19,OK,Designated,11/27/2000,,,Geographic Population,12.8,,
Catchment Area 11,7406438805,Geographic HPSA,Mental Health,18,OK,Designated,12/02/1986,,,Geographic Population,19.7,,
Catchment Area 13,7409994013,Geographic HPSA,Mental Health,0,OK,Withdrawn,12/02/1986,02/24/2009,,Geographic Population,22.6,,
Catchment Area 7,7407517593,Geographic HPSA,Mental Health,18,OK,Designated,12/02/1986,,,Geographic Population,18.1,,
Mental Health Catchment Area #1,7409994050,Geographic HPSA,Mental Health,0,OK,Withdrawn,12/31/2007,06/29/2012,,Geographic Population,,,
Clackamas,741005,Geographic HPSA,Mental Health,0,OR,Withdrawn,10/19/1978,08/19/1986,,Geographic Population,6.9,,
West Lane County,7418063354,Geographic HPSA,Mental Health,17,OR,Designated,12/27/2012,,,Geographic Population,19.3,,
Yamhill County,7411384756,Geographic HPSA,Mental Health,8,OR,Proposed For Withdrawal,08/15/2016,,,Geographic Population,16.7,,
Bedford/Somerset,7429994217,Geographic HPSA,Mental Health,0,PA,Withdrawn,06/05/1986,10/02/1995,,Geographic Population,0,,
Bradford,742015,Geographic HPSA,Mental Health,0,PA,Withdrawn,02/20/2001,11/03/2011,,Geographic Population,,,
Carbon,742025,Geographic HPSA,Mental Health,0,PA,Withdrawn,11/30/1984,11/03/2011,,Geographic Population,,,
Catchment Area 094,7429994213,Geographic HPSA,Mental Health,0,PA,Withdrawn,05/17/1983,10/02/1995,,Geographic Population,0,,
Catchment Area 11,7429994201,Geographic HPSA,Mental Health,0,PA,Withdrawn,01/10/1980,10/02/1995,,Geographic Population,0,,
Catchment Area 152 (Southern Portion),7429994210,Geographic HPSA,Mental Health,0,PA,Withdrawn,11/19/1981,10/02/1995,,Geographic Population,0,,
Catchment Area 261,7429994216,Geographic HPSA,Mental Health,0,PA,Withdrawn,08/23/1984,05/11/1995,,Geographic Population,0,,
Catchment Area 4,7429994212,Geographic HPSA,Mental Health,0,PA,Withdrawn,02/01/1982,06/05/1986,,Geographic Population,46,,
Central/Southern Indiana Catchment Area,7429994241,Geographic HPSA,Mental Health,0,PA,Withdrawn,03/04/2002,03/28/2007,,Geographic Population,16.3,,
Centre,742027,Geographic HPSA,Mental Health,0,PA,Withdrawn,05/10/1979,06/05/1986,,Geographic Population,18.2,,
Clinton,742035,Geographic HPSA,Mental Health,0,PA,Withdrawn,05/10/1979,04/12/2010,,Geographic Population,,,
Erie,742049,Geographic HPSA,Mental Health,0,PA,Withdrawn,03/24/1982,10/02/1995,,Geographic Population,12.9,,
Forest/Warren,7429994276,Geographic HPSA,Mental Health,0,PA,Withdrawn,03/24/2006,11/03/2011,,Geographic Population,,,
Franklin,742055,Geographic HPSA,Mental Health,0,PA,Withdrawn,03/29/2001,11/03/2011,,Geographic Population,,,
Geisinger (Columbia/Northumberland),7429994207,Geographic HPSA,Mental Health,0,PA,Withdrawn,05/10/1979,10/02/1995,,Geographic Population,0,,
Gettysburg/Hanover,7429994225,Geographic HPSA,Mental Health,0,PA,Withdrawn,10/16/1995,09/15/2000,,Geographic Population,5.9,,
Greene,742059,Geographic HPSA,Mental Health,0,PA,Withdrawn,12/02/1998,11/03/2011,,Geographic Population,,,
Indiana County,7422142295,Geographic HPSA,Mental Health,13,PA,Designated,09/17/1984,,,Geographic Population,17.1,,
Lycoming,742081,Geographic HPSA,Mental Health,0,PA,Withdrawn,05/10/1979,02/20/2002,,Geographic Population,11.5,,
Mercer,742085,Geographic HPSA,Mental Health,0,PA,Withdrawn,06/05/1986,10/02/1995,,Geographic Population,12.8,,
Monroe,742089,Geographic HPSA,Mental Health,0,PA,Withdrawn,11/30/1984,11/03/2011,,Geographic Population,,,
North Central Philadelphia,7429994206,Geographic HPSA,Mental Health,0,PA,Withdrawn,06/08/1979,06/05/1986,,Geographic Population,0,,
Pike,742103,Geographic HPSA,Mental Health,0,PA,Withdrawn,11/30/1984,02/23/2006,,Geographic Population,13.6,,
Punxsutawney,7429994236,Geographic HPSA,Mental Health,0,PA,Withdrawn,04/20/2001,01/10/2006,,Geographic Population,17.7,,
Schuylkill,742107,Geographic HPSA,Mental Health,0,PA,Withdrawn,04/25/2001,11/03/2011,,Geographic Population,,,
Southwest Philadelphia,7429994211,Geographic HPSA,Mental Health,0,PA,Withdrawn,11/04/1981,06/05/1986,,Geographic Population,0,,
Wyoming,742131,Geographic HPSA,Mental Health,0,PA,Withdrawn,05/01/1995,06/29/2012,,Geographic Population,,,
Bayamon,772021,Geographic HPSA,Mental Health,0,PR,Withdrawn,08/14/1981,11/03/2011,,Geographic Population,,,
Caguas (Sub-Region I),7729997209,Geographic HPSA,Mental Health,0,PR,Withdrawn,12/09/1998,11/03/2011,,Geographic Population,,,
Guaynabo,772061,Geographic HPSA,Mental Health,0,PR,Withdrawn,08/14/1981,11/03/2011,,Geographic Population,,,
Ponce,772113,Geographic HPSA,Mental Health,0,PR,Withdrawn,08/14/1981,05/30/1997,,Geographic Population,0,,
Rational Service Area 1,7729997220,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/01/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 13,7729997227,Geographic HPSA,Mental Health,0,PR,Withdrawn,05/04/2001,11/03/2011,,Geographic Population,,,
Rational Service Area 14,7729997210,Geographic HPSA,Mental Health,0,PR,Withdrawn,08/11/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 17,7729997219,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/01/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 19,7729997222,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/13/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 2,7729997223,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/16/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 20,7729997217,Geographic HPSA,Mental Health,0,PR,Withdrawn,10/31/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 21,7729997214,Geographic HPSA,Mental Health,0,PR,Withdrawn,09/25/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 23,7729997226,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/30/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 24,7729997218,Geographic HPSA,Mental Health,0,PR,Withdrawn,10/31/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 3,7729997216,Geographic HPSA,Mental Health,0,PR,Withdrawn,10/31/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 4,7729997215,Geographic HPSA,Mental Health,0,PR,Withdrawn,10/31/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 6,7729997221,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/13/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 7,7729997224,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/17/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 8,7729997213,Geographic HPSA,Mental Health,0,PR,Withdrawn,09/01/2000,11/03/2011,,Geographic Population,,,
Rational Service Area 9,7729997225,Geographic HPSA,Mental Health,0,PR,Withdrawn,11/17/2000,11/03/2011,,Geographic Population,,,
San Juan,772127,Geographic HPSA,Mental Health,0,PR,Withdrawn,08/14/1981,03/16/1987,,Geographic Population,0,,
Mcha 1,7449994401,Geographic HPSA,Mental Health,0,RI,Withdrawn,05/13/1980,10/02/1995,,Geographic Population,8,,
Mcha 4,7449994404,Geographic HPSA,Mental Health,0,RI,Withdrawn,05/13/1980,10/02/1995,,Geographic Population,6,,
Mcha 5,7449994405,Geographic HPSA,Mental Health,0,RI,Withdrawn,05/13/1980,10/02/1995,,Geographic Population,5.5,,
Mcha 6,7449994406,Geographic HPSA,Mental Health,0,RI,Withdrawn,05/13/1980,10/02/1995,,Geographic Population,6.8,,
Mcha 7,7449994407,Geographic HPSA,Mental Health,0,RI,Withdrawn,05/13/1980,10/02/1995,,Geographic Population,5.8,,
Newport,744005,Geographic HPSA,Mental Health,0,RI,Withdrawn,01/09/2003,11/03/2011,,Geographic Population,,,
Northern Rhode Island Catchment Area,7449994412,Geographic HPSA,Mental Health,0,RI,Withdrawn,02/20/2003,08/11/2008,,Geographic Population,6.5,,
Batesburg-Leesville,7459670334,Geographic HPSA,Mental Health,17,SC,Designated,05/11/2011,,,Geographic Population,32.4,,
Beckman Service Area,7459994554,Geographic HPSA,Mental Health,15,SC,Withdrawn,06/28/2006,06/26/2017,,Geographic Population,15.4,,
Catchment Area 10,7459994508,Geographic HPSA,Mental Health,0,SC,Withdrawn,01/17/1980,12/11/1997,,Geographic Population,15.1,,
Cherokee County,745021,Geographic HPSA,Mental Health,16,SC,Withdrawn,08/07/2013,06/26/2017,,Geographic Population,,,
Pee Dee Service Area,7454053561,Geographic HPSA,Mental Health,15,SC,Proposed For Withdrawal,10/03/2013,,,Geographic Population,23,,
Rural Berkeley,7459994520,Geographic HPSA,Mental Health,0,SC,Withdrawn,10/26/1987,11/17/1999,,Geographic Population,20.5,,
Santee-Wateree S.A,7459994507,Geographic HPSA,Mental Health,17,SC,Withdrawn,05/10/1979,06/26/2017,,Geographic Population,17.3,,
Brookings County,7466117106,Geographic HPSA,Mental Health,16,SD,Designated,12/12/2017,,,Geographic Population,17.2,,
Butte County,7468915007,Geographic HPSA,Mental Health,15,SD,Designated,03/02/1987,,,Geographic Population,11.1,,
Catchment Area 1,7469994601,Geographic HPSA,Mental Health,16,SD,Withdrawn,05/16/1979,07/02/2018,,Geographic Population,13.2,,
Catchment Area 12,7465029219,Geographic HPSA,Mental Health,18,SD,Designated,05/05/1993,,,Geographic Population,15.4,,
Catchment Area 2,7467565797,Geographic HPSA,Mental Health,11,SD,Proposed For Withdrawal,05/16/1979,,,Geographic Population,12.7,,
Catchment Area 3,7469994603,Geographic HPSA,Mental Health,18,SD,Withdrawn,05/16/1979,07/02/2018,,Geographic Population,11,,
Catchment Area 4,7466866320,Geographic HPSA,Mental Health,17,SD,Designated,05/16/1979,,,Geographic Population,12.6,,
Catchment Area 5,7469994605,Geographic HPSA,Mental Health,18,SD,Withdrawn,05/16/1979,07/02/2018,,Geographic Population,11.8,,
Catchment Area 7,7469994624,Geographic HPSA,Mental Health,17,SD,Withdrawn,04/17/2000,07/02/2018,,Geographic Population,12.1,,
Catchment Area for Capital Area Counseling Services (Cacs),7462144086,Geographic HPSA,Mental Health,18,SD,Designated,07/18/2018,,,Geographic Population,12.8,,
Custer County,746033,Geographic HPSA,Mental Health,11,SD,Withdrawn,08/15/2005,07/02/2018,,Geographic Population,9.9,,
Fall River County,746047,Geographic HPSA,Mental Health,12,SD,Withdrawn,08/15/2005,07/02/2018,,Geographic Population,17.8,,
Harding County,7469793740,Geographic HPSA,Mental Health,9,SD,Designated,03/02/1987,,,Geographic Population,16.9,,
Lawrence and Meade Counties,7461986244,Geographic HPSA,Mental Health,15,SD,Designated,12/18/2006,,,Geographic Population,12.1,,
Pennington,746103,Geographic HPSA,Mental Health,0,SD,Withdrawn,03/02/1987,09/20/1999,,Geographic Population,12.9,,
Catchment Area 15,7479994706,Geographic HPSA,Mental Health,0,TN,Withdrawn,08/02/1978,10/12/1984,,Geographic Population,0,,
Mental Health Catchment Area # 1,7478293015,Geographic HPSA,Mental Health,13,TN,Designated,12/04/2012,,,Geographic Population,19.1,,
Mental Health Catchment Area 14,7471560263,Geographic HPSA,Mental Health,17,TN,Designated,12/11/2003,,,Geographic Population,15.4,,
Mental Health Catchment Area 19,7473042201,Geographic HPSA,Mental Health,16,TN,Designated,12/08/2003,,,Geographic Population,18.8,,
Mental Health Catchment Area 20,7479994708,Geographic HPSA,Mental Health,16,TN,Withdrawn,08/02/1978,06/26/2017,,Geographic Population,12.5,,
Mental Health Catchment Area 21,7478594406,Geographic HPSA,Mental Health,17,TN,Designated,08/28/2003,,,Geographic Population,19.7,,
Mental Health Catchment Area 22,7473126156,Geographic HPSA,Mental Health,16,TN,Designated,03/10/1980,,,Geographic Population,19,,
Mental Health Catchment Area 23,7478671416,Geographic HPSA,Mental Health,17,TN,Designated,10/24/1986,,,Geographic Population,20.7,,
Mental Health Catchment Area 24,7471049831,Geographic HPSA,Mental Health,18,TN,Designated,03/10/1980,,,Geographic Population,22.7,,
Mental Health Catchment Area 31,7479994719,Geographic HPSA,Mental Health,0,TN,Withdrawn,10/24/1986,11/03/2011,,Geographic Population,,,
Mental Health Catchment Area 4,7472668173,Geographic HPSA,Mental Health,18,TN,Designated,08/28/2003,,,Geographic Population,20.2,,
Mental Health Catchment Area 5,7473323856,Geographic HPSA,Mental Health,14,TN,Designated,12/08/2003,,,Geographic Population,21.9,,
Watauga Mental Health Catchment Area #3,7479994715,Geographic HPSA,Mental Health,0,TN,Withdrawn,06/21/1985,10/02/1995,,Geographic Population,17,,
Acres Home,7483867967,Geographic HPSA,Mental Health,13,TX,Proposed For Withdrawal,03/02/2006,,,Geographic Population,26.9,,
Aldine,7489218554,Geographic HPSA,Mental Health,13,TX,Proposed For Withdrawal,06/13/2006,,,Geographic Population,33.2,,
Alief Catchment Area,748999484Q,Geographic HPSA,Mental Health,0,TX,Withdrawn,03/26/2003,11/03/2011,,Geographic Population,,,
Anderson County,7488776046,Geographic HPSA,Mental Health,12,TX,Designated,10/28/1994,,,Geographic Population,18.1,,
Andrews County,7484671516,Geographic HPSA,Mental Health,15,TX,Designated,04/14/2000,,,Geographic Population,11.4,,
Aransas County,748007,Geographic HPSA,Mental Health,16,TX,Withdrawn,03/22/2010,07/02/2018,,Geographic Population,21.1,,
Archer,748009,Geographic HPSA,Mental Health,0,TX,Withdrawn,04/14/2000,11/03/2011,,Geographic Population,,,
Armstrong County,7481927367,Geographic HPSA,Mental Health,9,TX,Designated,04/14/2000,,,Geographic Population,10.3,,
Atascosa County,7483449786,Geographic HPSA,Mental Health,15,TX,Designated,11/06/2009,,,Geographic Population,15.6,,
Austin County,7484010692,Geographic HPSA,Mental Health,15,TX,Designated,03/20/2008,,,Geographic Population,10.2,,
Bandera County,7486333225,Geographic HPSA,Mental Health,15,TX,Designated,12/02/2005,,,Geographic Population,15,,
Bastrop County,7481355964,Geographic HPSA,Mental Health,9,TX,Designated,11/06/2009,,,Geographic Population,15.8,,
Bee County,7488673124,Geographic HPSA,Mental Health,18,TX,Designated,03/22/2010,,,Geographic Population,23.2,,
Blanco County,7489026518,Geographic HPSA,Mental Health,12,TX,Designated,10/28/1994,,,Geographic Population,10,,
Borden County,7487635939,Geographic HPSA,Mental Health,10,TX,Designated,11/06/2009,,,Geographic Population,1,,
Bosque County,7484585689,Geographic HPSA,Mental Health,16,TX,Designated,09/14/2010,,,Geographic Population,14.3,,
Bowie County,748037,Geographic HPSA,Mental Health,15,TX,Withdrawn,10/28/1994,07/02/2018,,Geographic Population,19.3,,
Brazoria,748039,Geographic HPSA,Mental Health,0,TX,Withdrawn,01/26/2001,06/29/2012,,Geographic Population,,,
Brazos County,748041,Geographic HPSA,Mental Health,16,TX,Withdrawn,01/08/2010,07/02/2018,,Geographic Population,29.3,,
Brooks County,7481830505,Geographic HPSA,Mental Health,16,TX,Designated,10/28/1994,,,Geographic Population,35.9,,
Brown County,748049,Geographic HPSA,Mental Health,17,TX,Withdrawn,08/10/1988,07/02/2018,,Geographic Population,19.1,,
Burleson County,7483750363,Geographic HPSA,Mental Health,17,TX,Designated,02/11/2008,,,Geographic Population,16,,
Burnet County,748053,Geographic HPSA,Mental Health,14,TX,Withdrawn,11/23/2009,07/02/2018,,Geographic Population,16.6,,
Caldwell County,748055,Geographic HPSA,Mental Health,6,TX,Withdrawn,09/14/2010,06/25/2014,,Geographic Population,,,
Calhoun County,7488996844,Geographic HPSA,Mental Health,18,TX,Designated,12/28/2017,,,Geographic Population,19.7,,
Callahan County,7489108029,Geographic HPSA,Mental Health,16,TX,Designated,04/14/2000,,,Geographic Population,18.4,,
Canutillo Service Area,7489994894,Geographic HPSA,Mental Health,0,TX,Withdrawn,12/06/2000,11/03/2006,,Geographic Population,28.2,,
Carson County,7486582758,Geographic HPSA,Mental Health,12,TX,Designated,04/14/2000,,,Geographic Population,6.6,,
Chambers County,7489112873,Geographic HPSA,Mental Health,11,TX,Designated,12/21/2010,,,Geographic Population,10.9,,
Clay,748077,Geographic HPSA,Mental Health,0,TX,Withdrawn,04/14/2000,11/03/2011,,Geographic Population,,,
Cochran County,7482763213,Geographic HPSA,Mental Health,11,TX,Designated,12/07/2005,,,Geographic Population,15.9,,
Collingsworth County,7486684886,Geographic HPSA,Mental Health,12,TX,Designated,04/14/2000,,,Geographic Population,22,,
Colorado County,7481868094,Geographic HPSA,Mental Health,18,TX,Designated,12/27/2012,,,Geographic Population,17.4,,
Comal County,748091,Geographic HPSA,Mental Health,13,TX,Withdrawn,10/28/1994,06/27/2013,,Geographic Population,,,
Cooke County,7487706969,Geographic HPSA,Mental Health,17,TX,Designated,10/28/1994,,,Geographic Population,14.4,,
Cottle County,7487470947,Geographic HPSA,Mental Health,11,TX,Designated,10/27/2003,,,Geographic Population,20.4,,
Crane County,7485770927,Geographic HPSA,Mental Health,10,TX,Designated,04/14/2000,,,Geographic Population,10.3,,
Crockett County,7488993308,Geographic HPSA,Mental Health,12,TX,Designated,04/14/2000,,,Geographic Population,16.7,,
Dallam County,7482806510,Geographic HPSA,Mental Health,12,TX,Designated,04/13/2010,,,Geographic Population,18.3,,
