HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
Centro De Detencion Bayamon (1072),6723793880,Correctional Facility,Dental Health,6,PR,Designated,09/20/2016,,Bayamo'n Municipio,,,-66.149698,18.420021
CF-Institucion Bayamon (501),7726587784,Correctional Facility,Mental Health,6,PR,Designated,09/20/2016,,Bayamo'n Municipio,,,-66.149001,18.41654
Immigration and Customs Enforcement - Aguadilla,17299972A2,Correctional Facility,Primary Care,0,PR,Withdrawn,08/20/2004,03/14/2011,,,,-66.46895343,18.22260649
Institucion Adultos Ponce,7726828397,Correctional Facility,Mental Health,6,PR,Designated,09/20/2016,,Ponce Municipio,,,-66.690002,17.979811
Institucion Correccional Bayamon 308/448,7724374453,Correctional Facility,Mental Health,6,PR,Designated,09/20/2016,,Bayamo'n Municipio,,,-66.149725,18.420047
Institucion Correccional Ponce,7726410083,Correctional Facility,Mental Health,6,PR,Designated,09/20/2016,,Ponce Municipio,,,-66.690485,17.980081
Institucion Correccional Ponce 500,7725378977,Correctional Facility,Mental Health,6,PR,Designated,09/20/2016,,Ponce Municipio,,,-66.690217,17.980336
Institucion Correccional Sabana Hoyos,7721063641,Correctional Facility,Mental Health,6,PR,Designated,09/20/2016,,Arecibo Municipio,,,-66.62424,18.368044
Las Cucharas Correctional Institution,1729997279,Correctional Facility,Primary Care,0,PR,Withdrawn,08/12/1997,11/03/2011,,,,-66.46895343,18.22260649
Metropolitan Detention Center - Guaynabo,7729997249,Correctional Facility,Mental Health,12,PR,Proposed For Withdrawal,11/18/2009,,Guaynabo Municipio,,,-66.10434582,18.42428516
Metropolitan Detention Center - Guaynabo,6729997267,Correctional Facility,Dental Health,12,PR,Proposed For Withdrawal,07/30/2002,,Guaynabo Municipio,,,-66.1113225,18.42444
Metropolitan Detention Center - Guaynabo,1729997296,Correctional Facility,Primary Care,12,PR,Proposed For Withdrawal,07/30/2002,,Guaynabo Municipio,,,-66.1113225,18.42444
Sabana Hoyos Correctional Center,7729997211,Correctional Facility,Mental Health,0,PR,Withdrawn,09/01/2000,11/03/2011,,,,-66.46895343,18.22260649
Sabana Hoyos Correctional Detention Center,7729997212,Correctional Facility,Mental Health,0,PR,Withdrawn,09/01/2000,11/03/2011,,,,-66.46895343,18.22260649
Rhode Island Adult Correctional Institution,7449994402,Correctional Facility,Mental Health,6,RI,Proposed For Withdrawal,11/25/2013,,Providence County,,,-71.4649742,41.74484264
Rhode Island Adult Correctional Institution,1449994405,Correctional Facility,Primary Care,3,RI,Proposed For Withdrawal,05/15/2013,,Providence County,,,-71.4649742,41.74484264
Rhode Island Adult Correctional Institution,6449994413,Correctional Facility,Dental Health,6,RI,Proposed For Withdrawal,05/15/2013,,Providence County,,,-71.4649742,41.74484264
Rhode Island Adult Correctional Institution - Cran,7449994410,Correctional Facility,Mental Health,0,RI,Withdrawn,11/19/2001,06/29/2012,Providence County,,,-71.4649742,41.74484264
Allendale Correctional Institution,7455334083,Correctional Facility,Mental Health,3,SC,Designated,08/25/2017,,Allendale County,,,-81.26540382,32.97024432
Allendale Correctional Institution,6451270812,Correctional Facility,Dental Health,21,SC,Designated,09/04/2012,,Allendale County,,,-81.26540382,32.97024432
Allendale Correctional Institution,1452022303,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Allendale County,,,-81.26540382,32.97024432
Broad River Correctional Complex,7459994514,Correctional Facility,Mental Health,0,SC,Withdrawn,08/18/1980,05/30/1997,,,,-80.89375234,33.9038634
Broad River Correctional Institution,6451804179,Correctional Facility,Dental Health,3,SC,Designated,09/04/2012,,Richland County,,,-81.11756488,34.06738944
Central Correction Institute,7459994511,Correctional Facility,Mental Health,0,SC,Withdrawn,08/18/1980,10/30/1992,,,,-80.89375234,33.9038634
Central Correctional Institute,1459994510,Correctional Facility,Primary Care,0,SC,Withdrawn,08/18/1980,01/21/1994,,,,-80.89375234,33.9038634
CF-Broad River Correctional Institution,7456877436,Correctional Facility,Mental Health,3,SC,Designated,08/28/2017,,Richland County,,,-81.11756488,34.06738944
CF-Camille Griffin Graham Correctional Institution,7458187765,Correctional Facility,Mental Health,3,SC,Designated,08/25/2017,,Richland County,,,-81.11748579,34.06726676
CF-Evans Correctional Institution,7455729076,Correctional Facility,Mental Health,21,SC,Proposed For Withdrawal,08/25/2017,,Marlboro County,,,-79.71079602,34.65226194
CF-Kershaw Correctional Institution,7455183015,Correctional Facility,Mental Health,6,SC,Designated,08/25/2017,,Lancaster County,,,-80.54485921,34.59380551
CF-Kershaw Correctional Institution,1452684714,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Lancaster County,,,-80.54485921,34.59380551
CF-Kirkland Reception and Evaluation Center,6454421632,Correctional Facility,Dental Health,12,SC,Designated,09/04/2012,,Richland County,,,-81.11614753,34.06518159
CF-Lee Correctional Institution,7459759684,Correctional Facility,Mental Health,12,SC,Proposed For Withdrawal,08/25/2017,,Lee County,,,-80.2323832,34.20775287
CF-Lieber Correctional Institution,7451957959,Correctional Facility,Mental Health,3,SC,Designated,08/25/2017,,Dorchester County,,,-80.2882735,33.0857821
CF-MacDougall Correctional Institution,7459032763,Correctional Facility,Mental Health,3,SC,Designated,08/25/2017,,Berkeley County,,,-80.29622644,33.16877977
CF-McCormick Correctional Facility,6454632235,Correctional Facility,Dental Health,12,SC,Designated,09/04/2012,,McCormick County,,,-82.25510385,33.92263684
CF-McCormick Correctional Institution,7457927159,Correctional Facility,Mental Health,18,SC,Designated,08/25/2017,,McCormick County,,,-82.25510385,33.92263684
CF-Perry Correctional Institution,7459087371,Correctional Facility,Mental Health,6,SC,Designated,08/25/2017,,Greenville County,,,-82.33569698,34.66062231
CF-Ridgeland Correctional Institution,7458714147,Correctional Facility,Mental Health,6,SC,Designated,08/25/2017,,Jasper County,,,-80.96549278,32.4970529
CF-Ridgeland Correctional Institution,1454709199,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Jasper County,,,-80.96549278,32.4970529
CF-Trenton Correctional Institution,7459101823,Correctional Facility,Mental Health,9,SC,Designated,08/25/2017,,Edgefield County,,,-81.84891089,33.72010961
CF-Turbeville Correctional Institution,7459562045,Correctional Facility,Mental Health,12,SC,Proposed For Withdrawal,08/25/2017,,Clarendon County,,,-79.98512789,33.88839934
CF-Tyger River Correctional Institution,7452822720,Correctional Facility,Mental Health,6,SC,Designated,08/25/2017,,Spartanburg County,,,-81.82827704,34.70866271
CF-Wateree Correctional Institution,7454672740,Correctional Facility,Mental Health,12,SC,Proposed For Withdrawal,08/25/2017,,Sumter County,,,-80.57775455,34.09929842
Evans Correctional Institution,1451965928,Correctional Facility,Primary Care,18,SC,Designated,03/06/2009,,Marlboro County,,,-79.68761479,34.6090645
Evans Correctional Institution,6454739941,Correctional Facility,Dental Health,21,SC,Designated,09/11/2012,,Marlboro County,,,-79.71079602,34.65226194
Federal Correctional Institution - Bennettsville,7458922740,Correctional Facility,Mental Health,21,SC,Proposed For Withdrawal,11/18/2009,,Marlboro County,,,-79.72406094,34.67505453
Federal Correctional Institution - Bennettsville,6456362538,Correctional Facility,Dental Health,21,SC,Proposed For Withdrawal,01/17/2007,,Marlboro County,,,-79.72406094,34.67505453
Federal Correctional Institution - Bennettsville,1457792640,Correctional Facility,Primary Care,18,SC,Designated,01/17/2007,,Marlboro County,,,-79.72406094,34.67505453
Federal Correctional Institution - Edgefield,7456558648,Correctional Facility,Mental Health,21,SC,Proposed For Withdrawal,11/18/2009,,Edgefield County,,,-81.92100853,33.75875704
Federal Correctional Institution - Edgefield,1459786616,Correctional Facility,Primary Care,21,SC,Proposed For Withdrawal,07/29/2002,,Edgefield County,,,-81.92100853,33.75875704
Federal Correctional Institution - Edgefield,6451831268,Correctional Facility,Dental Health,18,SC,Proposed For Withdrawal,07/29/2002,,Edgefield County,,,-81.92100853,33.75875704
Federal Correctional Institution - Estill,7454157431,Correctional Facility,Mental Health,12,SC,Proposed For Withdrawal,11/18/2009,,Hampton County,,,-81.25068067,32.713656
Federal Correctional Institution - Estill,6457341145,Correctional Facility,Dental Health,18,SC,Proposed For Withdrawal,07/18/1995,,Hampton County,,,-81.25068067,32.713656
Federal Correctional Institution - Estill,1451709659,Correctional Facility,Primary Care,21,SC,Proposed For Withdrawal,03/18/1994,,Hampton County,,,-81.25068067,32.713656
Federal Correctional Institution - Williamsburg,7452599512,Correctional Facility,Mental Health,21,SC,Proposed For Withdrawal,11/18/2009,,Williamsburg County,,,-79.87910024,33.5919492
Federal Correctional Institution - Williamsburg,1451980570,Correctional Facility,Primary Care,24,SC,Proposed For Withdrawal,02/05/2007,,Williamsburg County,,,-79.87910024,33.5919492
Federal Correctional Institution - Williamsburg,6457983889,Correctional Facility,Dental Health,21,SC,Proposed For Withdrawal,02/05/2007,,Williamsburg County,,,-79.87910024,33.5919492
Kershaw Correctional Institution,6459602384,Correctional Facility,Dental Health,12,SC,Designated,09/04/2012,,Lancaster County,,,-80.54485921,34.59380551
Kirkland Correctional I,1459994516,Correctional Facility,Primary Care,0,SC,Withdrawn,08/18/1980,01/21/1994,,,,-80.89375234,33.9038634
Kirkland Reception and Evaluation Center,14599945E8,Correctional Facility,Primary Care,3,SC,Proposed For Withdrawal,11/22/2010,,Richland County,,,-81.11614753,34.06518159
Leath Correctional Institution,14599945ED,Correctional Facility,Primary Care,3,SC,Proposed For Withdrawal,09/04/2012,,Greenwood County,,,-82.14634275,34.24925731
Leath Correctional Institution,6454175055,Correctional Facility,Dental Health,12,SC,Designated,09/04/2012,,Greenwood County,,,-82.14634275,34.24925731
Lee Correctional Institution,1455695458,Correctional Facility,Primary Care,21,SC,Designated,03/06/2009,,Lee County,,,-80.2323832,34.20775287
Lee Correctional Institution,6454561660,Correctional Facility,Dental Health,12,SC,Designated,06/12/2012,,Lee County,,,-80.2323832,34.20775287
Lieber Correctional Institution,1454572375,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Dorchester County,,,-80.2882735,33.0857821
Lieber Correctional Institution,6456879998,Correctional Facility,Dental Health,6,SC,Designated,08/15/2016,,Dorchester County,,,-80.2882735,33.0857821
MacDougall Correctional Institution,1456750747,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Berkeley County,,,-80.29622644,33.16877977
Manning Correctional Institution,7459994515,Correctional Facility,Mental Health,0,SC,Withdrawn,08/18/1980,10/30/1992,,,,-80.89375234,33.9038634
Manning Correctional Institution,1459994511,Correctional Facility,Primary Care,0,SC,Withdrawn,08/18/1980,05/30/1997,,,,-80.89375234,33.9038634
McCormick Correctional Institution,1458956813,Correctional Facility,Primary Care,9,SC,Designated,03/06/2009,,McCormick County,,,-82.25510385,33.92263684
Perry Correctional I,1459994513,Correctional Facility,Primary Care,0,SC,Withdrawn,03/06/1984,01/21/1994,,,,-80.89375234,33.9038634
Perry Correctional Institution,7459994519,Correctional Facility,Mental Health,0,SC,Withdrawn,06/16/1986,10/02/1995,,,,-80.89375234,33.9038634
Perry Correctional Institution,6453767768,Correctional Facility,Dental Health,12,SC,Designated,08/25/2016,,Greenville County,,,-82.33569698,34.66062231
Perry Correctional Institution,1458286922,Correctional Facility,Primary Care,12,SC,Designated,09/04/2012,,Greenville County,,,-82.33569698,34.66062231
Ridgeland Correctional Institution,6457758493,Correctional Facility,Dental Health,18,SC,Designated,09/01/2016,,Jasper County,,,-80.96549278,32.4970529
Trenton Correctional Institution,6456289545,Correctional Facility,Dental Health,18,SC,Designated,09/06/2012,,Edgefield County,,,-81.84891089,33.72010961
Trenton Correctional Institution,1453552168,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Edgefield County,,,-81.84891089,33.72010961
Turbeville Correctional Institution,1458127482,Correctional Facility,Primary Care,12,SC,Designated,03/06/2009,,Clarendon County,,,-80.029943,33.887883
Turbeville Correctional Institution,6457018071,Correctional Facility,Dental Health,21,SC,Designated,09/04/2012,,Clarendon County,,,-80.02996134,33.88790399
Tyger River Correctional Institution,6456767183,Correctional Facility,Dental Health,12,SC,Designated,09/04/2012,,Spartanburg County,,,-81.82827704,34.70866271
Tyger River Correctional Institution,1456943041,Correctional Facility,Primary Care,3,SC,Designated,03/06/2009,,Spartanburg County,,,-81.82827704,34.70866271
Wateree River Correctional Institution,645999458B,Correctional Facility,Dental Health,12,SC,Proposed For Withdrawal,09/04/2012,,Sumter County,,,-80.57775455,34.09929842
Wateree River Correctional Institution,1455269867,Correctional Facility,Primary Care,12,SC,Designated,03/19/2009,,Sumter County,,,-80.57775455,34.09929842
Women's Correctional Institution,7459994518,Correctional Facility,Mental Health,0,SC,Withdrawn,07/01/1980,10/30/1992,,,,-80.89375234,33.9038634
Women's Correctional Institution,1459994512,Correctional Facility,Primary Care,0,SC,Withdrawn,08/18/1980,01/21/1994,,,,-80.89375234,33.9038634
Custer Youth Corrections Center,1469994643,Correctional Facility,Primary Care,0,SD,Withdrawn,09/17/2001,11/03/2011,,,,-100.2305367,44.436128
Mike Durfee State Prison,1465425395,Correctional Facility,Primary Care,6,SD,Designated,08/24/2018,,Bon Homme County,,,-97.90160371,42.86063611
Mike Durfee State Prison - Springfield,7466742646,Correctional Facility,Mental Health,21,SD,Designated,05/05/1993,,Bon Homme County,,,-97.90160371,42.86063611
SD State Penitentiary,6463563744,Correctional Facility,Dental Health,6,SD,Designated,08/24/2018,,Minnehaha County,,,-96.72395063,43.56715048
SD State Penitentiary,1468595668,Correctional Facility,Primary Care,6,SD,Designated,08/09/2018,,Minnehaha County,,,-96.72395063,43.56715048
SD State Penitentiary - Minnehaha,7461975573,Correctional Facility,Mental Health,12,SD,Designated,08/30/1978,,Minnehaha County,,,-96.72395063,43.56715048
SD Women's Prison,1468162469,Correctional Facility,Primary Care,3,SD,Designated,08/09/2018,,Hughes County,,,-100.301096,44.35459032
South Dakota State Pen.,1469994607,Correctional Facility,Primary Care,0,SD,Withdrawn,08/30/1978,03/12/1984,,,,-100.2305367,44.436128
South Dakota Women's Prison,7466950617,Correctional Facility,Mental Health,18,SD,Proposed For Withdrawal,12/22/2017,,Hughes County,,,-100.301096,44.35459032
Bledsoe County Correctional Complex,6473130751,Correctional Facility,Dental Health,6,TN,Designated,12/10/2018,,Bledsoe County,,,-85.25105161,35.73779725
Bledsoe County Correctional Complex,1475267780,Correctional Facility,Primary Care,12,TN,Designated,12/10/2018,,Bledsoe County,,,-85.25105161,35.73779725
Chattanooga/Hamilton County Jail,7479994730,Correctional Facility,Mental Health,0,TN,Withdrawn,03/28/2003,11/03/2011,,,,-86.34305117,35.84300269
Chattanooga/Hamilton County Jail,6479994786,Correctional Facility,Dental Health,0,TN,Withdrawn,03/28/2003,11/03/2011,,,,-86.34305117,35.84300269
Chattanooga/Hamilton County Jail,1479994785,Correctional Facility,Primary Care,0,TN,Withdrawn,03/28/2003,11/03/2011,,,,-86.34305117,35.84300269
Davidson County Jail,7479994762,Correctional Facility,Mental Health,0,TN,Withdrawn,06/10/2004,11/03/2011,,,,-86.34305117,35.84300269
Davidson County Jail,64799947B7,Correctional Facility,Dental Health,0,TN,Withdrawn,06/10/2004,11/03/2011,,,,-86.34305117,35.84300269
Davidson County Jail,14799947B3,Correctional Facility,Primary Care,0,TN,Withdrawn,06/10/2004,11/03/2011,,,,-86.34305117,35.84300269
Federal Correctional Institution - Memphis,7476258776,Correctional Facility,Mental Health,12,TN,Proposed For Withdrawal,11/18/2009,,Shelby County,,,-89.86423887,35.15547839
