HPSA_Name,HPSA_ID,Designation_Type,HPSA_Discipline_Class,HPSA_Score,Primary_State_Abbreviation,HPSA_Status,HPSA_Designation_Date,Withdrawn_Date,County_Name,HPSA Population Type,pct_of_pop_below_poverty,Longitude,Latitude
Logan/McPherson,6319993117,Geographic HPSA,Dental Health,0,NE,Withdrawn,06/19/1992,04/15/2009,,Geographic Population,21.1,,
Morrill,631123,Geographic HPSA,Dental Health,0,NE,Withdrawn,06/19/1992,11/03/2011,,Geographic Population,,,
Morrill County,6317189704,Geographic HPSA,Dental Health,7,NE,Withdrawn,07/21/2015,07/02/2018,,Geographic Population,13.9,,
Mullen,6319993101,Geographic HPSA,Dental Health,0,NE,Withdrawn,08/02/1978,05/30/1997,,Geographic Population,16.5,,
Northeast Omaha,6319993114,Geographic HPSA,Dental Health,0,NE,Withdrawn,06/26/1978,12/20/1984,,Geographic Population,0,,
Upper Connecticut Valley,6339993302,Geographic HPSA,Dental Health,0,NH,Withdrawn,06/28/1999,07/14/2004,,Geographic Population,13.7,,
Atlantic City,6349993409,Geographic HPSA,Dental Health,0,NJ,Withdrawn,04/26/1994,09/15/2000,,Geographic Population,25,,
Camden City,6349993402,Geographic HPSA,Dental Health,0,NJ,Withdrawn,08/09/1982,03/24/1997,,Geographic Population,36.5,,
Camden/Woodlynne,6349993417,Geographic HPSA,Dental Health,0,NJ,Withdrawn,06/05/2001,11/03/2011,,Geographic Population,,,
North Central Plainfield,6349993406,Geographic HPSA,Dental Health,0,NJ,Withdrawn,04/01/1992,05/30/1997,,Geographic Population,12.2,,
Northside Patterson,6349993401,Geographic HPSA,Dental Health,0,NJ,Withdrawn,03/23/1979,05/15/1985,,Geographic Population,20,,
Catron County,6353487971,Geographic HPSA,Dental Health,19,NM,Designated,10/27/1978,,,Geographic Population,24.7,,
Cerrillos/Madrid/Edgewood,6359635579,Geographic HPSA,Dental Health,15,NM,Designated,05/05/2004,,,Geographic Population,8.9,,
McKinley,635031,Geographic HPSA,Dental Health,0,NM,Withdrawn,01/10/1985,06/29/2012,,Geographic Population,,,
North Valley,6359993515,Geographic HPSA,Dental Health,0,NM,Withdrawn,06/08/1994,09/13/2005,,Geographic Population,14.9,,
Northern Lincoln County,6359993501,Geographic HPSA,Dental Health,0,NM,Withdrawn,05/30/1978,01/10/1985,,Geographic Population,0,,
Rio Arriba,635039,Geographic HPSA,Dental Health,0,NM,Withdrawn,10/27/1978,01/10/1985,,Geographic Population,28,,
Sandoval,635043,Geographic HPSA,Dental Health,0,NM,Withdrawn,10/27/1978,01/10/1985,,Geographic Population,18,,
Alamo,6329993219,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,09/20/1999,,Geographic Population,15.6,,
Austin,6329993210,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,09/20/1999,,Geographic Population,15.9,,
Baker,6329993229,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,09/20/1999,,Geographic Population,10,,
Battle Mountain Band,6329993211,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,09/20/1999,,Geographic Population,9.7,,
Beatty,6329993215,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,16.6,,
Central Elko Service Area,6329993245,Geographic HPSA,Dental Health,0,NV,Withdrawn,09/24/2010,09/11/2013,,Geographic Population,,,
Cherry Creek,6329993230,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,09/20/1999,,Geographic Population,0,,
Coaldale/Silverpeak,6329993218,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,16.7,,
Dixie Valley,6329993228,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/03/2011,,Geographic Population,,,
Duckwater/Lund,6329993214,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,20.7,,
Eastern Elko/Wendover,632999324E,Geographic HPSA,Dental Health,16,NV,Withdrawn,09/03/2010,07/02/2018,,Geographic Population,,,
Elko,632007,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/18/2006,09/24/2010,,Geographic Population,,,
Esmeralda County,6323583302,Geographic HPSA,Dental Health,12,NV,Designated,04/27/1978,,,Geographic Population,22.9,,
Eureka,6329993225,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,12.1,,
Eureka County,632011,Geographic HPSA,Dental Health,10,NV,Withdrawn,04/27/1978,06/25/2014,,Geographic Population,,,
Gabbs,6329993212,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,11.6,,
Jackpot,6329993220,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,04/18/2006,,Geographic Population,9.2,,
Lander County,6325922938,Geographic HPSA,Dental Health,10,NV,Designated,04/27/1978,,,Geographic Population,12,,
Lincoln County,6324586192,Geographic HPSA,Dental Health,15,NV,Designated,09/21/2001,,,Geographic Population,16.1,,
Lyon,632019,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/27/1978,11/03/2011,,Geographic Population,,,
McDermitt,6329993227,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,06/13/2005,,Geographic Population,28.3,,
Montello/West Wendover,6329993221,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,04/18/2006,,Geographic Population,21.6,,
Mountain City/Jarbidge,6329993223,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,04/18/2006,,Geographic Population,29.5,,
North Clark,6329993207,Geographic HPSA,Dental Health,10,NV,Withdrawn,05/30/1978,07/02/2018,,Geographic Population,9.8,,
Northern Elko County,6324944795,Geographic HPSA,Dental Health,20,NV,Designated,09/24/2010,,,Geographic Population,28.1,,
Pahrump,6329993216,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,11.2,,
Pershing County,6326512419,Geographic HPSA,Dental Health,18,NV,Designated,04/14/1993,,,Geographic Population,19.2,,
Round Mountain,6329993213,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,1.3,,
South/Southwest Clark,6329993208,Geographic HPSA,Dental Health,0,NV,Withdrawn,05/30/1978,10/02/1995,,Geographic Population,0,,
Spring Creek,6322886225,Geographic HPSA,Dental Health,12,NV,Designated,10/27/2017,,,Geographic Population,3.9,,
Storey County,6328676000,Geographic HPSA,Dental Health,13,NV,Designated,09/20/2017,,,Geographic Population,10.5,,
Storey County,632029,Geographic HPSA,Dental Health,11,NV,Withdrawn,04/27/1978,06/25/2014,,Geographic Population,,,
Summit Lake,6329993226,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,06/13/2005,,Geographic Population,9.2,,
Tonopah/Esmeralda,6329993217,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,11/21/1997,,Geographic Population,18.7,,
Wells,6329993222,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/14/1993,04/18/2006,,Geographic Population,9.7,,
Western Clark,6329993209,Geographic HPSA,Dental Health,0,NV,Withdrawn,05/30/1978,10/02/1995,,Geographic Population,0,,
White Pine,632033,Geographic HPSA,Dental Health,0,NV,Withdrawn,04/27/1978,02/24/2009,,Geographic Population,11,,
Arcade,6369993656,Geographic HPSA,Dental Health,0,NY,Withdrawn,12/31/1997,02/04/2002,,Geographic Population,10.9,,
Bedford-Stuyvesant,6369993620,Geographic HPSA,Dental Health,0,NY,Withdrawn,01/07/1985,04/07/2006,,Geographic Population,,,
Brownsville,6369993632,Geographic HPSA,Dental Health,0,NY,Withdrawn,03/01/1982,10/02/1995,,Geographic Population,37,,
Central/West Harlem,6369993604,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/30/1979,05/07/2002,,Geographic Population,36.5,,
Cincinnatus/Deruyter,6369993613,Geographic HPSA,Dental Health,0,NY,Withdrawn,03/20/1980,09/20/1999,,Geographic Population,12.2,,
City of Newburgh,6369993667,Geographic HPSA,Dental Health,0,NY,Withdrawn,09/22/2000,11/03/2011,,Geographic Population,,,
Coney Island,6369993615,Geographic HPSA,Dental Health,0,NY,Withdrawn,10/30/1980,07/25/2005,,Geographic Population,50.9,,
Crown Heights,6369993635,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/18/1994,10/14/2000,,Geographic Population,22.5,,
Dannemora,6369993637,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/31/1994,04/20/1999,,Geographic Population,13.9,,
East Central Harlem,6369993608,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/16/1979,01/07/1985,,Geographic Population,27,,
Gowanus/Park Slope,6369993631,Geographic HPSA,Dental Health,0,NY,Withdrawn,07/19/1978,01/07/1985,,Geographic Population,0,,
Groton - Moravia,6369993638,Geographic HPSA,Dental Health,0,NY,Withdrawn,10/21/1994,06/08/2000,,Geographic Population,8.8,,
Hamilton,6369993616,Geographic HPSA,Dental Health,0,NY,Withdrawn,06/09/1982,10/02/1995,,Geographic Population,12.4,,
Hunts Point,6369993624,Geographic HPSA,Dental Health,0,NY,Withdrawn,01/07/1985,10/02/1995,,Geographic Population,45,,
Letchworth,6369993657,Geographic HPSA,Dental Health,0,NY,Withdrawn,12/31/1997,02/04/2002,,Geographic Population,11.7,,
Lower East Side,6369993603,Geographic HPSA,Dental Health,0,NY,Withdrawn,02/13/1979,03/20/2007,,Geographic Population,36,,
Massive E. Bronx,6369993623,Geographic HPSA,Dental Health,0,NY,Withdrawn,01/07/1985,10/02/1995,,Geographic Population,47,,
Morris Heights,6369993614,Geographic HPSA,Dental Health,0,NY,Withdrawn,10/21/1980,11/03/2011,,Geographic Population,,,
Morrisania/High Bridge,6369993611,Geographic HPSA,Dental Health,0,NY,Withdrawn,08/17/1979,02/20/2002,,Geographic Population,44.7,,
Mott Haven/Point Norris,6369993621,Geographic HPSA,Dental Health,0,NY,Withdrawn,01/07/1985,09/15/2000,,Geographic Population,51.9,,
Northern Rockland,6369993606,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/10/1979,01/07/1985,,Geographic Population,0,,
Northwest Cattaragus,6369993607,Geographic HPSA,Dental Health,0,NY,Withdrawn,04/24/1978,01/07/1985,,Geographic Population,0,,
Pulaski PCSA,6369993636,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/18/1994,07/16/1996,,Geographic Population,13.6,,
Randolph-Ellicottville,6369993658,Geographic HPSA,Dental Health,0,NY,Withdrawn,12/31/1997,03/25/2002,,Geographic Population,14.7,,
S. Williamsburg,6369993602,Geographic HPSA,Dental Health,0,NY,Withdrawn,01/05/1979,01/07/1985,,Geographic Population,31,,
S.W. Brooklyn(Health Area 41),6369993601,Geographic HPSA,Dental Health,0,NY,Withdrawn,01/04/1979,01/07/1985,,Geographic Population,0,,
Soundview,6369993609,Geographic HPSA,Dental Health,0,NY,Withdrawn,05/30/1979,01/07/1985,,Geographic Population,13,,
South Central Bronx-Fort Apache,6369993622,Geographic HPSA,Dental Health,0,NY,Withdrawn,03/10/1978,01/07/1985,,Geographic Population,30,,
St. Lawrence,636089,Geographic HPSA,Dental Health,0,NY,Withdrawn,04/25/2005,06/29/2012,,Geographic Population,,,
Star Lake Service Area,6369993682,Geographic HPSA,Dental Health,0,NY,Withdrawn,12/24/2002,04/05/2005,,Geographic Population,15.9,,
Sunset Park,6369993610,Geographic HPSA,Dental Health,0,NY,Withdrawn,07/10/1979,11/03/2011,,Geographic Population,,,
Washington Heights/Inwood,6369993648,Geographic HPSA,Dental Health,0,NY,Withdrawn,06/17/1997,06/29/2012,,Geographic Population,,,
Area I-Dayton,6399993912,Geographic HPSA,Dental Health,0,OH,Withdrawn,10/05/1978,09/06/1985,,Geographic Population,33,,
Area II-Dayton,6399993913,Geographic HPSA,Dental Health,0,OH,Withdrawn,10/05/1978,09/06/1985,,Geographic Population,34,,
Area III-Dayton,6399993914,Geographic HPSA,Dental Health,0,OH,Withdrawn,10/05/1978,09/06/1985,,Geographic Population,16,,
Avondale,6399993920,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/29/1983,09/15/2006,,Geographic Population,37.7,,
Central/Fairfax/Kinsman,6399993925,Geographic HPSA,Dental Health,0,OH,Withdrawn,09/06/1985,10/02/1995,,Geographic Population,53,,
Clark-Fulton/Dension/Tremont,6399993915,Geographic HPSA,Dental Health,0,OH,Withdrawn,03/02/1981,10/02/1995,,Geographic Population,22,,
Collinwood Service Area,6392094102,Geographic HPSA,Dental Health,19,OH,Designated,04/19/1999,,,Geographic Population,35,,
East/Lower Price Hill/South Fairmont,6399993919,Geographic HPSA,Dental Health,0,OH,Withdrawn,10/15/1982,09/15/2000,,Geographic Population,30.5,,
Eastside-Youngstown,6399993903,Geographic HPSA,Dental Health,0,OH,Withdrawn,05/10/1979,10/02/1995,,Geographic Population,26,,
Glenville (Area I - Cleveland),6399993910,Geographic HPSA,Dental Health,18,OH,Withdrawn,05/26/1978,07/02/2018,,Geographic Population,30.4,,
Harrison County,639067,Geographic HPSA,Dental Health,18,OH,Withdrawn,02/20/2014,07/02/2018,,Geographic Population,,,
Henry,639069,Geographic HPSA,Dental Health,0,OH,Withdrawn,09/18/1980,10/02/1995,,Geographic Population,9,,
Hough/Norwood,6399993906,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/15/1980,10/02/1995,,Geographic Population,40,,
Lincoln Heights,6399993959,Geographic HPSA,Dental Health,0,OH,Withdrawn,07/18/2002,11/03/2011,,Geographic Population,,,
Millvale,6399993921,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/27/1984,09/01/2006,,Geographic Population,60.2,,
Monroe County,639111,Geographic HPSA,Dental Health,18,OH,Withdrawn,02/11/2014,07/02/2018,,Geographic Population,,,
Morgan,639115,Geographic HPSA,Dental Health,0,OH,Withdrawn,05/26/1978,10/02/1995,,Geographic Population,14,,
Mt. Pleasant/Union Miles/Corlett,6399993907,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/15/1980,12/02/2008,,Geographic Population,25.2,,
Near Westside-Cleveland,6399993904,Geographic HPSA,Dental Health,0,OH,Withdrawn,11/01/1979,10/02/1995,,Geographic Population,24,,
New Matamoras,6399993924,Geographic HPSA,Dental Health,0,OH,Withdrawn,09/06/1985,10/02/1995,,Geographic Population,14,,
North/South Collingwood,6399993908,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/15/1980,10/02/1995,,Geographic Population,15,,
Old West End/Center City/Door-Toledo,6399993917,Geographic HPSA,Dental Health,0,OH,Withdrawn,03/12/1982,10/02/1995,,Geographic Population,56,,
Paulding,639125,Geographic HPSA,Dental Health,0,OH,Withdrawn,06/14/1978,12/11/1980,,Geographic Population,7,,
Puritas-Bellaire/Jeffrsn,6399993909,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/15/1980,10/02/1995,,Geographic Population,5,,
South Side Lima,6399993923,Geographic HPSA,Dental Health,0,OH,Withdrawn,04/04/1985,10/02/1995,,Geographic Population,32,,
Southeast Akron,6399993951,Geographic HPSA,Dental Health,0,OH,Withdrawn,09/26/2001,08/11/2006,,Geographic Population,32.8,,
Vinton County,639163,Geographic HPSA,Dental Health,14,OH,Withdrawn,05/26/1978,07/02/2018,,Geographic Population,20,,
Winton Hills (Cincinnati),6399993911,Geographic HPSA,Dental Health,0,OH,Withdrawn,08/04/1978,01/22/2007,,Geographic Population,68.5,,
Woodsfield,6399993926,Geographic HPSA,Dental Health,0,OH,Withdrawn,09/06/1985,10/02/1995,,Geographic Population,13,,
Adair,640001,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,05/30/1997,,Geographic Population,31.2,,
Atoka,640005,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,26,,
Beaver,640007,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,09/20/1999,,Geographic Population,8.9,,
Choctaw,640023,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,05/30/1997,,Geographic Population,31.6,,
Cotton,640033,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,18.3,,
Creek,640037,Geographic HPSA,Dental Health,0,OK,Withdrawn,08/20/1992,11/03/2011,,Geographic Population,,,
Delaware,640041,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,21,,
Dewey,640043,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,09/20/1999,,Geographic Population,17.6,,
Grant,640053,Geographic HPSA,Dental Health,0,OK,Withdrawn,04/04/1983,01/28/1985,,Geographic Population,12,,
Greer,640055,Geographic HPSA,Dental Health,0,OK,Withdrawn,12/14/1978,01/28/1985,,Geographic Population,22,,
Haskell County,640061,Geographic HPSA,Dental Health,7,OK,Withdrawn,12/31/2013,07/02/2018,,Geographic Population,18.4,,
Hughes,640063,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,24,,
Jefferson,640067,Geographic HPSA,Dental Health,0,OK,Withdrawn,06/25/1982,01/28/1985,,Geographic Population,19,,
Johnston,640069,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,10/02/1995,,Geographic Population,35.1,,
Kiowa,640075,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,23,,
Konawa,6409994005,Geographic HPSA,Dental Health,0,OK,Withdrawn,10/29/1992,11/03/2011,,Geographic Population,,,
Latimer,640077,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/31/1978,10/02/1995,,Geographic Population,30.3,,
Le Flore,640079,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/02/2008,,Geographic Population,0,,
Lincoln,640081,Geographic HPSA,Dental Health,0,OK,Withdrawn,08/20/1992,09/20/1999,,Geographic Population,17.4,,
Major,640093,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,10,,
McCurtain,640089,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/02/2008,,Geographic Population,0,,
Murray,640099,Geographic HPSA,Dental Health,0,OK,Withdrawn,08/20/1992,09/20/1999,,Geographic Population,21.8,,
North Tulsa,6409994002,Geographic HPSA,Dental Health,0,OK,Withdrawn,12/22/1980,02/11/2009,,Geographic Population,33.3,,
Northeast Oklahoma City,6409994008,Geographic HPSA,Dental Health,0,OK,Withdrawn,01/19/2001,11/03/2011,,Geographic Population,,,
Okfuskee,640107,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,09/20/1999,,Geographic Population,29.4,,
Osage,640113,Geographic HPSA,Dental Health,0,OK,Withdrawn,02/13/1979,11/03/2011,,Geographic Population,,,
Pushmataha,640127,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/02/2008,,Geographic Population,0,,
Roger Mills,640129,Geographic HPSA,Dental Health,0,OK,Withdrawn,08/02/1978,01/28/1985,,Geographic Population,15.9,,
Seminole,640133,Geographic HPSA,Dental Health,0,OK,Withdrawn,05/10/1978,01/28/1985,,Geographic Population,18,,
Southeast Oklahoma City,6409994001,Geographic HPSA,Dental Health,0,OK,Withdrawn,09/28/1979,10/02/1995,,Geographic Population,20,,
Talihina,6409994004,Geographic HPSA,Dental Health,0,OK,Withdrawn,01/28/1985,04/11/2002,,Geographic Population,19,,
Cave Junction,6419994104,Geographic HPSA,Dental Health,0,OR,Withdrawn,03/08/1978,04/29/1981,,Geographic Population,0,,
Jordan Valley,6419994102,Geographic HPSA,Dental Health,0,OR,Withdrawn,01/22/1980,04/23/1985,,Geographic Population,18,,
La Pine,6419994122,Geographic HPSA,Dental Health,0,OR,Withdrawn,04/07/1978,04/29/1981,,Geographic Population,0,,
N.W. Curry,6419994106,Geographic HPSA,Dental Health,0,OR,Withdrawn,04/07/1978,04/29/1981,,Geographic Population,0,,
Oakridge,6419994103,Geographic HPSA,Dental Health,0,OR,Withdrawn,04/11/1980,05/13/1981,,Geographic Population,11,,
Pacific City,6419994127,Geographic HPSA,Dental Health,0,OR,Withdrawn,03/19/1982,08/04/1994,,Geographic Population,14.9,,
Port Orford,6419994105,Geographic HPSA,Dental Health,0,OR,Withdrawn,07/08/1981,02/20/2002,,Geographic Population,26.6,,
Reedsport,6419994101,Geographic HPSA,Dental Health,0,OR,Withdrawn,09/28/1979,04/29/1981,,Geographic Population,13,,
Arlington Heights/St. Clair,6429994219,Geographic HPSA,Dental Health,0,PA,Withdrawn,07/29/1980,10/02/1995,,Geographic Population,45,,
Armstrong-Clarion,6429994233,Geographic HPSA,Dental Health,0,PA,Withdrawn,06/14/1978,10/02/1995,,Geographic Population,0,,
Barnes-Kasson,6429994222,Geographic HPSA,Dental Health,0,PA,Withdrawn,11/21/1980,10/02/1995,,Geographic Population,43,,
Beltzhoover,6429994221,Geographic HPSA,Dental Health,0,PA,Withdrawn,07/29/1980,10/02/1995,,Geographic Population,23,,
Blossburg,6429994215,Geographic HPSA,Dental Health,0,PA,Withdrawn,05/10/1979,10/02/1995,,Geographic Population,0,,
